id,name
5754,Shroud of Darkness (Magic)
5755,Shroud of Darkness (Melee)
5756,Shroud of Darkness (Missile)
5757,Weave of Creature Attunement III
5758,Weave of Creature Attunement IV
5759,Weave of the Creature Attunement V
5760,Weave of Creature Attunement I
5761,Weave of Creature Attunement II
5762,Rolling Death
5883,Minor Dirty Fighting Prowess
5884,Minor Dual Wield Aptitude
5885,Minor Recklessness Prowess
5886,Minor Shield Aptitude
5887,Minor Sneak Attack Prowess
5888,Major Dirty Fighting Prowess
5889,Major Dual Wield Aptitude
5890,Major Recklessness Prowess
5891,Major Shield Aptitude
5892,Major Sneak Attack Prowess
5893,Epic Dirty Fighting Prowess
5894,Epic Dual Wield Aptitude
5895,Epic Recklessness Prowess
5896,Epic Shield Aptitude
5897,Epic Sneak Attack Prowess
5898,Moderate Dirty Fighting Prowess
5899,Moderate Dual Wield Aptitude
5900,Moderate Recklessness Prowess
5901,Moderate Shield Aptitude
5902,Moderate Sneak Attack Prowess
5903,Prodigal Dual Wield Mastery
5904,Spectral Dual Wield Mastery
5905,Prodigal Recklessness Mastery
5906,Spectral Recklessness Mastery
5907,Prodigal Shield Mastery
5908,Spectral Shield Mastery
5909,Prodigal Sneak Attack Mastery
5910,Spectral Sneak Attack Mastery
5911,Prodigal Dirty Fighting Mastery
5912,Spectral Dirty Fighting Mastery
5913,Weave of Dirty Fighting I
5914,Weave of Dirty Fighting II
5915,Weave of Dirty Fighting III
5916,Weave of Dirty Fighting IV
5917,Weave of Dirty Fighting V
5918,Weave of Dual Wield I
5919,Weave of Dual Wield II
5920,Weave of Dual Wield III
5921,Weave of Dual Wield IV
5922,Weave of Dual Wield V
5923,Weave of Recklessness I
5924,Weave of Recklessness II
5925,Weave of Recklessness III
5926,Weave of Recklessness IV
5927,Weave of Recklessness V
5928,Weave of Shield I
5929,Weave of Shield II
5930,Weave of Shield III
5931,Weave of Shield IV
5932,Weave of Shield V
5933,Weave of Sneak Attack I
5934,Weave of Sneak Attack II
5935,Weave of Sneak Attack III
5936,Weave of Sneak Attack IV
5937,Weave of Sneak Attack V
5938,Blinding Assault
5939,Bleeding Assault
5940,Unbalancing Assault
5941,Traumatic Assault
5942,Blinding Blow
5943,Bleeding Blow
5944,Unbalancing Blow
5945,Traumatic Blow
5946,Novice Soldier's Dirty Fighting Aptitude
5947,Apprentice Soldier's Dirty Fighting Aptitude
5948,Journeyman Soldier's Dirty Fighting Aptitude
5949,Master Soldier's Dirty Fighting Aptitude
5950,Novice Soldier's Dual Wield Aptitude
5951,Apprentice Soldier's Dual Wield Aptitude
5952,Journeyman Soldier's Dual Wield Aptitude
5953,Master Soldier's Dual Wield Aptitude
5954,Novice Soldier's Recklessness Aptitude
5955,Apprentice Soldier's Recklessness Aptitude
5956,Journeyman Soldier's Recklessness Aptitude
5957,Master Soldier's Recklessness Aptitude
5958,Novice Soldier's Shield Aptitude
5959,Apprentice Soldier's Shield Aptitude
5960,Journeyman Soldier's Shield Aptitude
5961,Master Soldier's Shield Aptitude
5962,Novice Soldier's Sneak Attack Aptitude
5963,Apprentice Soldier's Sneak Attack Aptitude
5964,Journeyman Soldier's Sneak Attack Aptitude
5965,Master Soldier's Sneak Attack Aptitude
5966,Vigor of Mhoire
5967,Galvanic Arc
5968,Galvanic Blast
5969,Galvanic Strike
5970,Galvanic Streak
5971,Galvanic Volley
5972,Galvanic Bomb
5973,Protection of Mouf
5974,Rare Armor Damage Boost I
5975,Rare Armor Damage Boost II
5976,Rare Armor Damage Boost III
5977,Rare Armor Damage Boost IV
5978,Rare Armor Damage Boost V
5979,Blighted Touch
5980,Corrupted Touch
5981,Sath'tik's Curse
6032,Imprisoned
6033,Impudence
6034,Proving Grounds Rolling Death
6035,Spirit of Izexi
6036,No Escape
6037,Fleeting Will
6038,Warm and Fuzzy
6039,Legendary Weapon Tinkering Expertise
6040,Legendary Alchemical Prowess
6041,Legendary Arcane Prowess
6042,Legendary Armor Tinkering Expertise
6043,Legendary Light Weapon Aptitude
6044,Legendary Missile Weapon Aptitude
6045,Legendary Cooking Prowess
6046,Legendary Creature Enchantment Aptitude
6047,Legendary Finesse Weapon Aptitude
6048,Legendary Deception Prowess
6049,Legendary Dirty Fighting Prowess
6050,Legendary Dual Wield Aptitude
6051,Legendary Fealty
6052,Legendary Fletching Prowess
6053,Legendary Healing Prowess
6054,Legendary Impregnability
6055,Legendary Invulnerability
6056,Legendary Item Enchantment Aptitude
6057,Legendary Item Tinkering Expertise
6058,Legendary Jumping Prowess
6059,Legendary Leadership
6060,Legendary Life Magic Aptitude
6061,Legendary Lockpick Prowess
6062,Legendary Magic Item Tinkering Expertise
6063,Legendary Magic Resistance
6064,Legendary Mana Conversion Prowess
6065,Legendary Monster Attunement
6066,Legendary Person Attunement
6067,Legendary Recklessness Prowess
6068,Legendary Salvaging Aptitude
6069,Legendary Shield Aptitude
6070,Legendary Sneak Attack Prowess
6071,Legendary Sprint
6072,Legendary Heavy Weapon Aptitude
6073,Legendary Two Handed Combat Aptitude
6074,Legendary Void Magic Aptitude
6075,Legendary War Magic Aptitude
6076,Legendary Stamina Gain
6077,Legendary Health Gain
6078,Legendary Mana Gain
6079,Legendary Storm Ward
6080,Legendary Acid Ward
6081,Legendary Bludgeoning Ward
6082,Legendary Flame Ward
6083,Legendary Frost Ward
6084,Legendary Piercing Ward
6085,Legendary Slashing Ward
6086,Epic Hermetic Link
6087,Legendary Hermetic Link
6088,Legendary Acid Bane
6089,Legendary Blood Thirst
6090,Legendary Bludgeoning Bane
6091,Legendary Defender
6092,Legendary Flame Bane
6093,Legendary Frost Bane
6094,Legendary Heart Thirst
6095,Legendary Impenetrability
6096,Legendary Piercing Bane
6097,Legendary Slashing Bane
6098,Legendary Spirit Thirst
6099,Legendary Storm Bane
6100,Legendary Swift Hunter
6101,Legendary Willpower
6102,Legendary Armor
6103,Legendary Coordination
6104,Legendary Endurance
6105,Legendary Focus
6106,Legendary Quickness
6107,Legendary Strength
6124,Epic Summoning Prowess
6125,Legendary Summoning Prowess
6126,Major Summoning Prowess
6127,Minor Summoning Prowess
6128,Moderate Summoning Prowess
6129,Summoning Ineptitude Other I
6130,Summoning Ineptitude Other II
6131,Summoning Ineptitude Other III
6132,Summoning Ineptitude Other IV
6133,Summoning Ineptitude Other V
6134,Summoning Ineptitude Other VI
6135,Summoning Ineptitude Other VII
6136,Incantation of Summoning Ineptitude Other
6137,Weave of Summoning II
6138,Weave of Summoning III
6139,Weave of Summoning IV
6140,Weave of Summoning V
6141,Weave of Summoning I
6142,Novice Invoker's Summoning Aptitude
6143,Apprentice Invoker's Summoning Aptitude
6144,Journeyman Invoker's Summoning Aptitude
6145,Master Invoker's Summoning Aptitude
6146,Ride The Lightning
6147,Entrance to the Frozen Valley
6148,Begone and Be Afraid
6149,Rynthid Vision
6150,Rynthid Recall
6151,Crimson Storm
6152,Rocky Shrapnel
6153,Tryptophan Coma
6154,Entering the Basement
6155,Earthen Stomp
6156,Viridian Ring
6157,Withering Ring
6158,Poison Breath
6159,Thorn Volley
6160,Thorns
6161,Acidic Thorns
6162,Thorn Arc
6163,Ring of Thorns
6164,Deadly Ring of Thorns
6165,Deadly Thorn Volley
6166,Poisoned Wounds
6167,Poisoned Vitality
6168,Deadly Ring of Lightning
6169,Deadly Lightning Volley
6170,Honeyed Life Mead
6171,Honeyed Mana Mead
6172,Honeyed Vigor Mead
6173,Raging Heart
6174,Twisting Wounds
6175,Increasing Pain
6176,Genius
6177,Gauntlet Item Mastery
6178,Gauntlet Weapon Mastery
6179,Gauntlet Magic Item Mastery
6180,Gauntlet Armor Mastery
6181,Singeing Flames
6182,Over-Exerted
6183,Return to the Stronghold
6184,Return to the Stronghold
6185,Return to the Stronghold
6186,Deafening Wail
6187,Screeching Howl
6188,Earthquake
6189,Searing Disc II
6190,Horizon's Blades II
6191,Cassius' Ring of Fire II
6192,Nuhmudira's Spines II
6193,Halo of Frost II
6194,Eye of the Storm II
6195,Clouded Soul II
6196,Tectonic Rifts II
6197,Eye of the Storm II
6198,Incantation of Lightning Bolt
6199,Incantation of Lightning Arc
6200,Paragon's Dual Wield Mastery V
6201,Paragon's Finesse Weapon Mastery I
6202,Paragon's Finesse Weapon Mastery II
6203,Paragon's Finesse Weapon Mastery III
6204,Paragon's Finesse Weapon Mastery IV
6205,Paragon's Finesse Weapon Mastery V
6206,Paragon's Heavy Weapon Mastery I
6207,Paragon's Heavy Weapon Mastery II
6208,Paragon's Heavy Weapon Mastery III
6209,Paragon's Heavy Weapon Mastery IV
6210,Paragon's Heavy Weapon Mastery V
6211,Paragon's Life Magic Mastery I
6212,Paragon's Life Magic Mastery II
6213,Paragon's Life Magic Mastery III
6214,Paragon's Life Magic Mastery IV
6215,Paragon's Life Magic Mastery V
6216,Paragon's Light Weapon Mastery I
6217,Paragon's Light Weapon Mastery II
6218,Paragon's Light Weapon Mastery III
6219,Paragon's Light Weapon Mastery IV
6220,Paragon's Light Weapon Mastery V
6221,Paragon's Missile Weapon Mastery I
6222,Paragon's Missile Weapon Mastery II
6223,Paragon's Missile Weapon Mastery III
6224,Paragon's Missile Weapon Mastery IV
6225,Paragon's Missile Weapon Mastery V
6226,Paragon's Recklessness Mastery I
6227,Paragon's Recklessness Mastery II
6228,Paragon's Recklessness Mastery III
6229,Paragon's Recklessness Mastery IV
6230,Paragon's Recklessness Mastery V
6231,Paragon's Sneak Attack Mastery I
6232,Paragon's Sneak Attack Mastery II
6233,Paragon's Sneak Attack Mastery III
6234,Paragon's Sneak Attack Mastery IV
6235,Paragon's Sneak Attack Mastery V
6236,Paragon's Two Handed Combat Mastery I
6237,Paragon's Two Handed Combat Mastery II
6238,Paragon's Two Handed Combat Mastery III
6239,Paragon's Two Handed Combat Mastery IV
6240,Paragon's Two Handed Combat Mastery V
6241,Paragon's Void Magic Mastery I
6242,Paragon's Void Magic Mastery II
6243,Paragon's Void Magic Mastery III
6244,Paragon's Void Magic Mastery IV
6245,Paragon's Void Magic Mastery V
6246,Paragon's War Magic Mastery I
6247,Paragon's War Magic Mastery II
6248,Paragon's War Magic Mastery III
6249,Paragon's War Magic Mastery IV
6250,Paragon's War Magic Mastery V
6251,Paragon's Dirty Fighting Mastery I
6252,Paragon's Dirty Fighting Mastery II
6253,Paragon's Dirty Fighting Mastery III
6254,Paragon's Dirty Fighting Mastery IV
6255,Paragon's Dirty Fighting Mastery V
6256,Paragon's Dual Wield Mastery I
6257,Paragon's Dual Wield Mastery II
6258,Paragon's Dual Wield Mastery III
6259,Paragon's Dual Wield Mastery IV
6260,Paragon's Willpower V
6261,Paragon's Coordination I
6262,Paragon's Coordination II
6263,Paragon's Coordination III
6264,Paragon's Coordination IV
6265,Paragon's Coordination V
6266,Paragon's Endurance I
6267,Paragon's Endurance II
6268,Paragon's Endurance III
6269,Paragon's Endurance IV
6270,Paragon's Endurance V
6271,Paragon's Focus I
6272,Paragon's Focus II
6273,Paragon's Focus III
6274,Paragon's Focus IV
6275,Paragon's Focus V
6276,Paragon Quickness I
6277,Paragon Quickness II
6278,Paragon Quickness III
6279,Paragon Quickness IV
6280,Paragon Quickness V
6281,Paragon's Strength I
6282,Paragon's Strength II
6283,Paragon's Strength III
6284,Paragon's Strength IV
6285,Paragon's Strength V
6286,Paragon's Willpower I
6287,Paragon's Willpower II
6288,Paragon's Willpower III
6289,Paragon's Willpower IV
6290,Paragon's Stamina V
6291,Paragon's Critical Boost I
6292,Paragon's Critical Damage Boost II
6293,Paragon's Critical Damage Boost III
6294,Paragon's Critical Damage Boost IV
6295,Paragon's Critical Damage Boost V
6296,Paragon's Critical Damage Reduction I
6297,Paragon's Critical Damage Reduction II
6298,Paragon's Critical Damage Reduction III
6299,Paragon's Critical Damage Reduction IV
6300,Paragon's Critical Damage Reduction V
6301,Paragon's Damage Boost I
6302,Paragon's Damage Boost II
6303,Paragon's Damage Boost III
6304,Paragon's Damage Boost IV
6305,Paragon's Damage Boost V
6306,Paragon's Damage Reduction I
6307,Paragon's Damage Reduction II
6308,Paragon's Damage Reduction III
6309,Paragon's Damage Reduction IV
6310,Paragon's Damage Reduction V
6311,Paragon's Mana I
6312,Paragon's Mana II
6313,Paragon's Mana III
6314,Paragon's Mana IV
6315,Paragon's Mana V
6316,Paragon's Stamina I
6317,Paragon's Stamina II
6318,Paragon's Stamina III
6319,Paragon's Stamina IV
6320,Ring of Skulls II
6321,Viridian Rise Recall
6322,Viridian Rise Great Tree Recall
6323,Gauntlet Imperil Self
6324,Gauntlet Vulnerability Self
6325,Celestial Hand Stronghold Recall
6326,Eldrytch Web Stronghold Recall
6327,Radiant Blood Stronghold Recall
6328,Gauntlet Critical Damage Boost I
6329,Gauntlet Critical Damage Boost II
6330,Gauntlet Damage Boost I
6331,Gauntlet Damage Boost II
6332,Gauntlet Damage Reduction I
6333,Gauntlet Damage Reduction II
6334,Gauntlet Critical Damage Reduction I
6335,Gauntlet Critical Damage Reduction II
6336,Gauntlet Healing Boost I
6337,Gauntlet Healing Boost II
6338,Gauntlet Vitality I
6339,Gauntlet Vitality II
6340,Gauntlet Vitality III
